Student,Proficiency,Ground Truth,IsCorrect,Transcript,Confidence
5092_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5096_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5111_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5122_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5152_HI_S4_S_3,S,I have a big house.,True,I have a big homes,0.84181511
5173_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5181_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5195_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5221_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
5224_HI_S4_S_3,S,I have a big house.,True,I have a big house,0.92995489
1503_HI_S4_S_3,S,I have a big house.,False,I have how have a big house,0.89855367
1593_HI_S4_S_3,S,I have a big house.,False,,
1856_HI_S4_S_3,S,I have a big house.,False,I was,0.65504819
1881_HI_S4_S_3,S,I have a big house.,False,,
2409_HI_S4_S_3,S,I have a big house.,False,,
3118_HI_S4_S_3,S,I have a big house.,False,I have a big horse,0.92995489
3365_HI_S4_S_3,S,I have a big house.,False,,
3383_HI_S4_S_3,S,I have a big house.,False,l i i have a big house,0.77831638
3525_HI_S4_S_3,S,I have a big house.,False,h a v e 11,0.80351943
3641_HI_S4_S_3,S,I have a big house.,False,I have a bag,0.92995489
3658_HI_S4_S_3,S,I have a big house.,False,,
3722_HI_S4_S_3,S,I have a big house.,False,,
3791_HI_S4_S_3,S,I have a big house.,False,I have a big,0.92995489
3845_HI_S4_S_3,S,I have a big house.,False,I am how is it v i g h o u s a,0.72532618
3947_HI_S4_S_3,S,I have a big house.,False,l l a big horse,0.77611405
4013_HI_S4_S_3,S,I have a big house.,False,,
4175_HI_S4_S_3,S,I have a big house.,False,I love a,0.84999394
4347_HI_S4_S_3,S,I have a big house.,False,I have a big home,0.92995489
4501_HI_S4_S_3,S,I have a big house.,False,I have a dog house,0.92995489
4544_HI_S4_S_3,S,I have a big house.,False,,
4593_HI_S4_S_3,S,I have a big house.,False,,
4635_HI_S4_S_3,S,I have a big house.,False,I,0.77861166
4655_HI_S4_S_3,S,I have a big house.,False,Bhojpuri,0.83212912
4679_HI_S4_S_3,S,I have a big house.,False,I have a busy,0.6257745
4707_HI_S4_S_3,S,I have a big house.,False,I I have a b**** h o u s e horse,0.82591385
4709_HI_S4_S_3,S,I have a big house.,False,I,0.81002706
4737_HI_S4_S_3,S,I have a big house.,False,I hate I have a big house,0.92967856
4834_HI_S4_S_3,S,I have a big house.,False,I have a big horse,0.80711985
4896_HI_S4_S_3,S,I have a big house.,False,l a,0.76980835
4948_HI_S4_S_3,S,I have a big house.,False,baby,0.68439758
5007_HI_S4_S_3,S,I have a big house.,False,I have a big image,0.83089578
5036_HI_S4_S_3,S,I have a big house.,False,I have a big home,0.92960608
5067_HI_S4_S_3,S,I have a big house.,False,,
5113_HI_S4_S_3,S,I have a big house.,False,I think,0.50289887
5188_HI_S4_S_3,S,I have a big house.,False,I have a bag homes,0.88881856
5253_HI_S4_S_3,S,I have a big house.,False,I have a big house,0.81866235
5259_HI_S4_S_3,S,I have a big house.,False,I have a big boss,0.92995489
5270_HI_S4_S_3,S,I have a big house.,False,I have a big horse,0.884103
5296_HI_S4_S_3,S,I have a big house.,False,I have a bag house,0.92995489
1000_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1006_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1029_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1034_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1053_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1056_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1061_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1072_MR_S1_S_0,S,What is the time?,True,what was the time,0.77344114
1096_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1098_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
110_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1119_MR_S1_S_0,S,What is the time?,True,what is the time,0.83150262
1123_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1145_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1164_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1172_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1177_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1178_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1187_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1196_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1199_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1204_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1215_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1216_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
121_MR_S1_S_0,S,What is the time?,True,,
1246_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1256_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1274_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1279_MR_S1_S_0,S,What is the time?,True,what is the what is the time,0.92995495
1284_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1294_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1296_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1312_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1313_MR_S1_S_0,S,What is the time?,True,that is the time,0.91752309
1322_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
1328_MR_S1_S_0,S,What is the time?,True,what is the time,0.82257301
1330_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
143_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
147_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
200_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
204_MR_S1_S_0,S,What is the time?,True,what is the time,0.8977586
205_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
211_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
212_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
229_MR_S1_S_0,S,What is the time?,True,what mean the time,0.86801547
22_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
236_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
252_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
274_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
300_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
320_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
337_MR_S1_S_0,S,What is the time?,True,what is the time,0.92995489
33_MR_S1_S_0,S,What is the time?,True,what what is the time,0.92995489
342_MR_S1_S_0,S,What is the time?,True,,
1088_MR_S1_S_0,S,What is the time?,False,what is the team,0.88068932
1173_MR_S1_S_0,S,What is the time?,False,what is the time,0.92995489
1181_MR_S1_S_0,S,What is the time?,False,w h a t,0.92995489
1194_MR_S1_S_0,S,What is the time?,False,is the time,0.92995483
120_MR_S1_S_0,S,What is the time?,False,what is the team,0.75340068
1225_MR_S1_S_0,S,What is the time?,False,bat,0.57458746
1237_MR_S1_S_0,S,What is the time?,False,what is the time,0.92995489
1304_MR_S1_S_0,S,What is the time?,False,,
133_MR_S1_S_0,S,What is the time?,False,,
1342_MR_S1_S_0,S,What is the time?,False,,
136_MR_S1_S_0,S,What is the time?,False,what is,0.92995483
13_MR_S1_S_0,S,What is the time?,False,,
142_MR_S1_S_0,S,What is the time?,False,,
161_MR_S1_S_0,S,What is the time?,False,what is the temp,0.87836444
163_MR_S1_S_0,S,What is the time?,False,,
220_MR_S1_S_0,S,What is the time?,False,mission,0.63025451
2545_MR_S1_S_0,S,What is the time?,False,,
254_MR_S1_S_0,S,What is the time?,False,what is time,0.92995483
271_MR_S1_S_0,S,What is the time?,False,what is the time,0.92995489
301_MR_S1_S_0,S,What is the time?,False,what is the type,0.82518178
321_MR_S1_S_0,S,What is the time?,False,that is a time,0.92439222
3_MR_S1_S_0,S,What is the time?,False,what is the time,0.92995489
1000_MR_S1_S_1,S,This is a large house.,True,this is a plan house,0.84630191
1009_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
1029_MR_S1_S_1,S,This is a large house.,True,this is,0.56262583
1056_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.84032935
1096_MR_S1_S_1,S,This is a large house.,True,this is a house,0.92995489
1098_MR_S1_S_1,S,This is a large house.,True,this is the large house,0.92995489
110_MR_S1_S_1,S,This is a large house.,True,this is a,0.92995483
1123_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92979544
1164_MR_S1_S_1,S,This is a large house.,True,this is a raja house,0.79824513
1172_MR_S1_S_1,S,This is a large house.,True,this is the larger larger house,0.73714918
1177_MR_S1_S_1,S,This is a large house.,True,this is a house,0.90157288
1204_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
1215_MR_S1_S_1,S,This is a large house.,True,the large house,0.71498322
1216_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
121_MR_S1_S_1,S,This is a large house.,True,,
1246_MR_S1_S_1,S,This is a large house.,True,this is a house,0.79002321
1256_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.85982054
1274_MR_S1_S_1,S,This is a large house.,True,this is the large,0.87152356
1279_MR_S1_S_1,S,This is a large house.,True,Desh Ke this is a large house,0.77186948
1294_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
1313_MR_S1_S_1,S,This is a large house.,True,this is last house,0.66132718
1322_MR_S1_S_1,S,This is a large house.,True,this is the largest,0.751212
1330_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.85983312
143_MR_S1_S_1,S,This is a large house.,True,what is the large house,0.92995489
147_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
200_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.91445816
219_MR_S1_S_1,S,This is a large house.,True,this is a dragon,0.82294291
229_MR_S1_S_1,S,This is a large house.,True,this is a verb,0.84752858
22_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92919207
236_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.81442583
252_MR_S1_S_1,S,This is a large house.,True,this is a large house,0.92995489
342_MR_S1_S_1,S,This is a large house.,True,,
1006_MR_S1_S_1,S,This is a large house.,False,time is a,0.41093597
1034_MR_S1_S_1,S,This is a large house.,False,this is a large house,0.74263304
1061_MR_S1_S_1,S,This is a large house.,False,this is a,0.76792759
1088_MR_S1_S_1,S,This is a large house.,False,this is a horse,0.85161668
1119_MR_S1_S_1,S,This is a large house.,False,is a again,0.80685967
1173_MR_S1_S_1,S,This is a large house.,False,this is a house,0.79316628
1178_MR_S1_S_1,S,This is a large house.,False,this is this is a,0.85419875
1187_MR_S1_S_1,S,This is a large house.,False,this is a large house,0.84677327
1194_MR_S1_S_1,S,This is a large house.,False,Kiya Kiya,0.57553834
120_MR_S1_S_1,S,This is a large house.,False,this is a living house,0.79303092
1237_MR_S1_S_1,S,This is a large house.,False,this is a house,0.83185023
1328_MR_S1_S_1,S,This is a large house.,False,hi this is a house,0.73205405
1342_MR_S1_S_1,S,This is a large house.,False,,
136_MR_S1_S_1,S,This is a large house.,False,,
161_MR_S1_S_1,S,This is a large house.,False,this is my house,0.92995489
204_MR_S1_S_1,S,This is a large house.,False,the the is a fear,0.76503867
211_MR_S1_S_1,S,This is a large house.,False,this is a house,0.92189944
212_MR_S1_S_1,S,This is a large house.,False,this is a house,0.89838898
2545_MR_S1_S_1,S,This is a large house.,False,,
254_MR_S1_S_1,S,This is a large house.,False,this is the largest house,0.92995489
271_MR_S1_S_1,S,This is a large house.,False,this is a large house,0.92995489
274_MR_S1_S_1,S,This is a large house.,False,this is a house,0.92995489
300_MR_S1_S_1,S,This is a large house.,False,this is a house,0.83966887
301_MR_S1_S_1,S,This is a large house.,False,20,0.7209937
320_MR_S1_S_1,S,This is a large house.,False,this is a large house,0.88858348
321_MR_S1_S_1,S,This is a large house.,False,this is a,0.92995483
337_MR_S1_S_1,S,This is a large house.,False,didi last house,0.677773
33_MR_S1_S_1,S,This is a large house.,False,this is a Lego House,0.88793021
3_MR_S1_S_1,S,This is a large house.,False,this is a house,0.92995489
1009_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1029_MR_S1_S_2,S,I like to read.,True,I like you,0.67705768
1034_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1056_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1061_MR_S1_S_2,S,I like to read.,True,I like to read,0.83022755
1072_MR_S1_S_2,S,I like to read.,True,I like is to read,0.74527448
1096_MR_S1_S_2,S,I like to read.,True,I like to read,0.83776236
1098_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
110_MR_S1_S_2,S,I like to read.,True,I like to ready,0.87233746
1123_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1145_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1172_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1177_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1178_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1187_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1196_MR_S1_S_2,S,I like to read.,True,I like to,0.78109032
1199_MR_S1_S_2,S,I like to read.,True,,
1215_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1216_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
121_MR_S1_S_2,S,I like to read.,True,,
1246_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1256_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1274_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1279_MR_S1_S_2,S,I like to read.,True,I like to delete delete,0.92886335
1294_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1296_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1312_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1313_MR_S1_S_2,S,I like to read.,True,I like to,0.88346672
1322_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
1330_MR_S1_S_2,S,I like to read.,True,I like to read read,0.9231742
143_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
147_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
165_MR_S1_S_2,S,I like to read.,True,I like,0.82590818
200_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
212_MR_S1_S_2,S,I like to read.,True,I Like To Ride,0.846434
229_MR_S1_S_2,S,I like to read.,True,I like to read,0.91731989
22_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
236_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
252_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
254_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
274_MR_S1_S_2,S,I like to read.,True,hi I like to read,0.84932452
290_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
320_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
337_MR_S1_S_2,S,I like to read.,True,I like to read,0.92995489
342_MR_S1_S_2,S,I like to read.,True,,
1006_MR_S1_S_2,S,I like to read.,False,Lekar to read,0.64345753
1119_MR_S1_S_2,S,I like to read.,False,I too,0.62165868
1129_MR_S1_S_2,S,I like to read.,False,,
1194_MR_S1_S_2,S,I like to read.,False,,
1237_MR_S1_S_2,S,I like to read.,False,I like to read,0.92995489
1328_MR_S1_S_2,S,I like to read.,False,like to reading,0.92786485
1342_MR_S1_S_2,S,I like to read.,False,,
142_MR_S1_S_2,S,I like to read.,False,I like to read,0.92995489
161_MR_S1_S_2,S,I like to read.,False,I like to read,0.92958814
204_MR_S1_S_2,S,I like to read.,False,I like to the,0.88423073
211_MR_S1_S_2,S,I like to read.,False,I like to trade,0.92995489
219_MR_S1_S_2,S,I like to read.,False,I like to read,0.92313194
2545_MR_S1_S_2,S,I like to read.,False,,
271_MR_S1_S_2,S,I like to read.,False,I like to read,0.92995489
300_MR_S1_S_2,S,I like to read.,False,I like to re,0.8103174
301_MR_S1_S_2,S,I like to read.,False,I like to read,0.80845135
33_MR_S1_S_2,S,I like to read.,False,I like to read,0.91523159
3_MR_S1_S_2,S,I like to read.,False,I lead to,0.49379531
1000_MR_S1_S_3,S,She has many books.,True,hi Mini book to hack,0.61979061
1006_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1029_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1034_MR_S1_S_3,S,She has many books.,True,ki man books,0.6515969
1056_MR_S1_S_3,S,She has many books.,True,he had many books,0.87854308
1096_MR_S1_S_3,S,She has many books.,True,she has money books,0.84298867
1098_MR_S1_S_3,S,She has many books.,True,she has many books,0.92327243
110_MR_S1_S_3,S,She has many books.,True,has many books,0.6182766
1123_MR_S1_S_3,S,She has many books.,True,she has many,0.92736453
1172_MR_S1_S_3,S,She has many books.,True,she has many book,0.86013639
1178_MR_S1_S_3,S,She has many books.,True,he has many books,0.81553686
1187_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1215_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1216_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
121_MR_S1_S_3,S,She has many books.,True,,
1246_MR_S1_S_3,S,She has many books.,True,he has many,0.80772728
1256_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1274_MR_S1_S_3,S,She has many books.,True,she has many books,0.82263649
1279_MR_S1_S_3,S,She has many books.,True,s h e c h s h a s s a n y many Facebook,0.78343606
1284_MR_S1_S_3,S,She has many books.,True,she has many books,0.92857313
1294_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1313_MR_S1_S_3,S,She has many books.,True,Shiva many books,0.73666888
1322_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
1330_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
143_MR_S1_S_3,S,She has many books.,True,she has many books,0.92910337
147_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
200_MR_S1_S_3,S,She has many books.,True,she has a many books,0.92473638
212_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
229_MR_S1_S_3,S,She has many books.,True,she has money bro,0.76166856
22_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
236_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
252_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
254_MR_S1_S_3,S,She has many books.,True,she has many books,0.9030658
271_MR_S1_S_3,S,She has many books.,True,she has money books,0.84654486
274_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
320_MR_S1_S_3,S,She has many books.,True,she has many books,0.92995489
33_MR_S1_S_3,S,She has many books.,True,she has many book,0.89223593
342_MR_S1_S_3,S,She has many books.,True,,
1193_MR_S1_S_3,S,She has many books.,False,yes she is my books,0.92995489
1194_MR_S1_S_3,S,She has many books.,False,see my,0.60837072
1237_MR_S1_S_3,S,She has many books.,False,ciaz Mani books,0.759866
1342_MR_S1_S_3,S,She has many books.,False,,
142_MR_S1_S_3,S,She has many books.,False,she has high many books,0.73492724
161_MR_S1_S_3,S,She has many books.,False,ciaz man box box,0.85604465
